row,zipcode,state,lat,long
1608,30519,GA,34.11,-83.99
1609,30533,GA,34.53,-83.98
1610,30533,GA,34.53,-83.98
1611,30533,GA,34.53,-83.98
1612,30534,GA,34.42,-84.11
1613,30542,GA,34.18,-83.92
1614,30549,GA,34.13,-83.59
1615,30577,GA,34.57,-83.32
1616,30605,GA,33.95,-83.39
1617,30633,GA,34.12,-83.22
1618,30646,GA,34.01,-83.29
1619,30646,GA,34.01,-83.29
1620,30720,GA,34.76,-84.97
1621,30721,GA,34.76,-84.97
1622,30813,GA,33.44,-82.2
1623,31005,GA,32.5,-83.56
1624,31027,GA,32.53,-82.92
1625,31061,GA,33.08,-83.23
1626,31069,GA,32.46,-83.73
1627,31075,GA,32.38,-82.99
1628,31098,GA,32.61,-83.63
1629,31308,GA,32.12,-81.48
1630,31312,GA,32.33,-81.39
1631,31315,GA,31.87,-81.61
1632,31321,GA,32.13,-81.62
1633,31322,GA,32.1,-81.25
1634,31322,GA,32.1,-81.25
1635,31322,GA,32.1,-81.25
1636,31324,GA,31.93,-81.3
1637,31324,GA,31.93,-81.3
1638,31401,GA,32.08,-81.1
1639,31419,GA,32.08,-81.1
1640,31419,GA,32.08,-81.1
1641,31419,GA,32.08,-81.1
1642,31520,GA,31.15,-81.48
1643,31520,GA,31.15,-81.48
1644,31522,GA,31.21,-81.37
1645,31523,GA,31.21,-81.64
1646,31543,GA,31.33,-81.95
1647,31548,GA,30.79,-81.66
1648,31548,GA,30.79,-81.66
1649,31548,GA,30.79,-81.66
1650,31548,GA,30.79,-81.66
1651,31548,GA,30.79,-81.66
1652,31548,GA,30.79,-81.66
1653,31558,GA,30.75,-81.57
1654,31602,GA,30.84,-83.27
1655,31632,GA,30.99,-83.37
1656,31792,GA,30.83,-83.97
1657,31792,GA,30.83,-83.97
1658,31833,GA,32.87,-85.16
1659,32025,FL,30.19,-82.64
1660,32034,FL,30.65,-81.44
1661,32034,FL,30.65,-81.44
1662,32043,FL,29.98,-81.67
1663,32065,FL,30.16,-81.7
1664,32068,FL,30.05,-81.9
1665,32068,FL,30.05,-81.9
1666,32068,FL,30.05,-81.9
1667,32068,FL,30.05,-81.9
1668,32068,FL,30.05,-81.9
1669,32068,FL,30.05,-81.9
1670,32073,FL,30.16,-81.7
1671,32073,FL,30.16,-81.7
1672,32080,FL,29.8,-81.26
1673,32081,FL,30.08,-81.4
1674,32081,FL,30.08,-81.4
1675,32081,FL,30.08,-81.4
1676,32084,FL,29.89,-81.31
1677,32092,FL,29.89,-81.31
1678,32097,FL,30.63,-81.57
1679,32114,FL,29.19,-81.05
1680,32114,FL,29.19,-81.05
1681,32117,FL,29.19,-81.05
1682,32118,FL,29.19,-81.05
1683,32127,FL,29.19,-81.05
1684,32127,FL,29.19,-81.05
1685,32128,FL,29.1,-81
1686,32128,FL,29.1,-81
1687,32163,FL,28.93,-81.95
1688,32168,FL,29.02,-80.92
1689,32168,FL,29.02,-80.92
1690,32174,FL,29.28,-81.06
1691,32202,FL,30.33,-81.65
1692,32204,FL,30.33,-81.65
1693,32204,FL,30.33,-81.65
1694,32205,FL,30.33,-81.65
1695,32210,FL,30.33,-81.65
1696,32210,FL,30.33,-81.65
1697,32210,FL,30.33,-81.65
1698,32216,FL,30.33,-81.65
1699,32216,FL,30.33,-81.65
1700,32216,FL,30.33,-81.65
1701,32218,FL,30.33,-81.65
1702,32220,FL,30.33,-81.65
1703,32223,FL,30.33,-81.65
1704,32223,FL,30.33,-81.65
1705,32224,FL,30.33,-81.65
1706,32224,FL,30.33,-81.65
1707,32224,FL,30.33,-81.65
1708,32224,FL,30.33,-81.65
1709,32224,FL,30.33,-81.65
1710,32224,FL,30.33,-81.65
1711,32225,FL,30.33,-81.65
1712,32233,FL,30.33,-81.4
1713,32244,FL,30.33,-81.65
1714,32244,FL,30.33,-81.65
1715,32246,FL,30.33,-81.65
1716,32250,FL,30.29,-81.39
1717,32250,FL,30.29,-81.39
1718,32256,FL,30.33,-81.65
1719,32257,FL,30.33,-81.65
1720,32259,FL,30.08,-81.59
1721,32259,FL,30.08,-81.59
1722,32259,FL,30.08,-81.59
1723,32277,FL,30.33,-81.65
1724,32308,FL,30.45,-84.28
1725,32311,FL,30.45,-84.28
1726,32407,FL,30.17,-85.8
1727,32407,FL,30.17,-85.8
1728,32409,FL,30.17,-85.67
1729,32501,FL,30.44,-87.18
1730,32502,FL,30.44,-87.18
1731,32507,FL,30.44,-87.18
1732,32507,FL,30.44,-87.18
1733,32514,FL,30.44,-87.18
1734,32526,FL,30.44,-87.18
1735,32534,FL,30.44,-87.18
1736,32539,FL,30.75,-86.57
1737,32539,FL,30.75,-86.57
1738,32541,FL,30.4,-86.49
1739,32563,FL,30.65,-86.88
1740,32566,FL,30.36,-87.17
1741,32566,FL,30.36,-87.17
1742,32566,FL,30.36,-87.17
1743,32569,FL,30.41,-86.66
1744,32570,FL,30.63,-87.04
1745,32571,FL,30.63,-87.04
1746,32583,FL,30.63,-87.04
1747,32607,FL,29.67,-82.33
1748,32608,FL,29.67,-82.33
1749,32608,FL,29.67,-82.33
1750,32653,FL,29.67,-82.33
1751,32701,FL,28.66,-81.39
1752,32702,FL,29.04,-81.59
1753,32707,FL,28.66,-81.32
1754,32707,FL,28.66,-81.32
1755,32708,FL,28.68,-81.27
1756,32708,FL,28.68,-81.27
1757,32708,FL,28.68,-81.27
1758,32713,FL,28.88,-81.32
1759,32714,FL,28.66,-81.39
1760,32720,FL,29.05,-81.31
1761,32724,FL,29.05,-81.31
1762,32725,FL,28.9,-81.2
1763,32725,FL,28.9,-81.2
1764,32725,FL,28.9,-81.2
1765,32738,FL,28.9,-81.2
1766,32757,FL,28.8,-81.64
1767,32766,FL,28.65,-81.18
1768,32773,FL,28.78,-81.27
1769,32776,FL,28.81,-81.49
1770,32776,FL,28.81,-81.49
1771,32779,FL,28.7,-81.34
1772,32779,FL,28.7,-81.34
1773,32780,FL,28.58,-80.82
1774,32780,FL,28.58,-80.82
1775,32807,FL,28.5,-81.37
1776,32807,FL,28.5,-81.37
1777,32808,FL,28.5,-81.37
1778,32817,FL,28.5,-81.37
1779,32821,FL,28.5,-81.37
1780,32822,FL,28.5,-81.37
1781,32822,FL,28.5,-81.37
1782,32825,FL,28.5,-81.37
1783,32826,FL,28.5,-81.37
1784,32826,FL,28.5,-81.37
1785,32835,FL,28.5,-81.37
1786,32837,FL,28.5,-81.37
1787,32837,FL,28.5,-81.37
1788,32839,FL,28.5,-81.37
1789,32907,FL,27.98,-80.66
1790,32907,FL,27.98,-80.66
1791,32907,FL,27.98,-80.66
1792,32908,FL,27.98,-80.66
1793,32927,FL,28.37,-80.75
1794,32955,FL,28.31,-80.72
1795,32961,FL,27.64,-80.39
1796,32968,FL,27.64,-80.39
1797,33009,FL,25.98,-80.14
1798,33015,FL,25.86,-80.29
1799,33018,FL,25.86,-80.29
1800,33024,FL,26.02,-80.16
1801,33025,FL,26.02,-80.16
1802,33027,FL,26.02,-80.16
1803,33029,FL,26.02,-80.16
1804,33063,FL,26.23,-80.13
1805,33063,FL,26.23,-80.13
1806,33063,FL,26.23,-80.13
1807,33064,FL,26.23,-80.13
1808,33064,FL,26.23,-80.13
1809,33068,FL,26.23,-80.13
1810,33068,FL,26.23,-80.13
1811,33069,FL,26.23,-80.13
1812,33071,FL,26.23,-80.13
1813,33126,FL,25.77,-80.29
1814,33129,FL,25.77,-80.2
1815,33142,FL,25.77,-80.2
1816,33147,FL,25.77,-80.2
1817,33154,FL,25.77,-80.2
1818,33157,FL,25.77,-80.2
1819,33157,FL,25.77,-80.2
1820,33161,FL,25.77,-80.2
1821,33165,FL,25.77,-80.2
1822,33165,FL,25.77,-80.2
1823,33169,FL,25.77,-80.2
1824,33173,FL,25.77,-80.2
1825,33173,FL,25.77,-80.2
1826,33173,FL,25.77,-80.2
1827,33176,FL,25.77,-80.2
1828,33179,FL,25.77,-80.2
1829,33183,FL,25.77,-80.2
1830,33186,FL,25.77,-80.2
1831,33186,FL,25.77,-80.2
1832,33187,FL,25.77,-80.2
1833,33190,FL,25.77,-80.2
1834,33309,FL,26.14,-80.13
1835,33309,FL,26.14,-80.13
1836,33322,FL,26.14,-80.13
1837,33322,FL,26.14,-80.13
1838,33323,FL,26.14,-80.13
1839,33328,FL,26.14,-80.13
1840,33334,FL,26.14,-80.13
1841,33403,FL,26.74,-80.12
1842,33410,FL,26.74,-80.12
1843,33426,FL,26.52,-80.08
1844,33433,FL,26.37,-80.1
1845,33458,FL,26.92,-80.1
1846,33467,FL,26.61,-80.05
1847,33470,FL,26.78,-80.43
1848,33478,FL,26.92,-80.1
1849,33540,FL,28.23,-82.17
1850,33543,FL,28.23,-82.17
1851,33544,FL,28.23,-82.17
1852,33559,FL,28.13,-82.46
1853,33569,FL,27.83,-82.29
1854,33573,FL,27.72,-82.35
1855,33579,FL,27.79,-82.29
1856,33579,FL,27.79,-82.29
1857,33584,FL,27.99,-82.27
1858,33584,FL,27.99,-82.27
1859,33609,FL,27.95,-82.48
1860,33612,FL,27.95,-82.48
1861,33613,FL,27.95,-82.48
1862,33618,FL,27.95,-82.48
1863,33625,FL,27.95,-82.48
1864,33625,FL,27.95,-82.48
1865,33626,FL,27.95,-82.48
1866,33635,FL,27.95,-82.48
1867,33647,FL,27.95,-82.48
1868,33702,FL,27.75,-82.64
1869,33703,FL,27.75,-82.64
1870,33706,FL,27.75,-82.64
1871,33707,FL,27.75,-82.64
1872,33710,FL,27.75,-82.64
1873,33713,FL,27.75,-82.64
1874,33713,FL,27.75,-82.64
1875,33755,FL,27.97,-82.76
1876,33770,FL,27.9,-82.78
1877,33771,FL,27.9,-82.78
1878,33774,FL,27.9,-82.78
1879,33776,FL,27.84,-82.78
1880,33777,FL,27.9,-82.78
1881,33778,FL,27.9,-82.78
1882,33781,FL,27.85,-82.7
1883,33809,FL,28.04,-81.96
1884,33810,FL,28.04,-81.96
1885,33811,FL,28.04,-81.96
1886,33870,FL,27.49,-81.45
1887,33904,FL,26.63,-81.99
1888,33908,FL,26.63,-81.85
1889,33909,FL,26.63,-81.99
1890,33909,FL,26.63,-81.99
1891,33914,FL,26.63,-81.99
1892,33914,FL,26.63,-81.99
1893,33914,FL,26.63,-81.99
1894,33914,FL,26.63,-81.99
1895,33916,FL,26.63,-81.85
1896,33965,FL,26.63,-81.85
1897,33966,FL,26.57,-81.82
1898,33967,FL,26.47,-81.8
1899,33967,FL,26.47,-81.8
1900,33967,FL,26.47,-81.8
1901,33993,FL,26.63,-81.99
1902,34109,FL,26.14,-81.79
1903,34109,FL,26.14,-81.79
1904,34120,FL,26.14,-81.79
1905,34135,FL,26.34,-81.78
1906,34135,FL,26.34,-81.78
1907,34202,FL,27.48,-82.57
1908,34212,FL,27.48,-82.57
1909,34221,FL,27.52,-82.57
1910,34232,FL,27.33,-82.54
1911,34232,FL,27.33,-82.54
1912,34233,FL,27.33,-82.54
1913,34233,FL,27.33,-82.54
1914,34450,FL,28.83,-82.34
1915,34450,FL,28.83,-82.34
1916,34465,FL,28.91,-82.46
1917,34470,FL,29.18,-82.13
1918,34606,FL,28.44,-82.56
1919,34608,FL,28.44,-82.56
1920,34608,FL,28.44,-82.56
1921,34608,FL,28.44,-82.56
1922,34609,FL,28.55,-82.39
1923,34613,FL,28.55,-82.39
1924,34638,FL,28.27,-82.52
1925,34638,FL,28.27,-82.52
1926,34655,FL,28.24,-82.71
1927,34655,FL,28.24,-82.71
1928,34669,FL,28.35,-82.69
1929,34683,FL,28.08,-82.76
1930,34684,FL,28.08,-82.76
1931,34684,FL,28.08,-82.76
1932,34691,FL,28.18,-82.74
1933,34698,FL,28.02,-82.77
1934,34711,FL,28.55,-81.75
1935,34715,FL,28.63,-81.75
1936,34741,FL,28.3,-81.41
1937,34743,FL,28.3,-81.41
1938,34744,FL,28.3,-81.41
1939,34746,FL,28.3,-81.41
1940,34747,FL,28.3,-81.41
1941,34748,FL,28.8,-81.88
1942,34753,FL,28.57,-81.88
1943,34756,FL,28.59,-81.67
1944,34758,FL,28.3,-81.41
1945,34772,FL,28.24,-81.28
1946,34786,FL,28.49,-81.53
1947,34786,FL,28.49,-81.53
1948,34972,FL,27.24,-80.82
1949,35022,AL,33.37,-86.96
1950,35057,AL,34.17,-86.83
1951,35080,AL,33.28,-86.85
1952,35125,AL,33.56,-86.27
1953,35173,AL,33.63,-86.59
1954,35210,AL,33.52,-86.79
1955,35216,AL,33.52,-86.79
1956,35223,AL,33.52,-86.79
1957,35404,AL,33.23,-87.54
1958,35611,AL,34.78,-86.95
1959,35660,AL,34.75,-87.7
1960,35750,AL,34.92,-86.56
1961,35803,AL,34.7,-86.62
1962,35811,AL,34.7,-86.62
1963,36066,AL,32.46,-86.44
1964,36104,AL,32.35,-86.28
1965,36113,AL,32.35,-86.28
1966,36117,AL,32.35,-86.28
1967,36203,AL,33.66,-85.81
1968,36330,AL,31.32,-85.84
1969,36340,AL,31.03,-85.87
1970,36532,AL,30.51,-87.88
1971,36541,AL,30.47,-88.34
1972,36541,AL,30.47,-88.34
1973,36542,AL,30.27,-87.7
1974,36544,AL,30.5,-88.23
1975,36575,AL,30.77,-88.26
1976,36619,AL,30.68,-88.04
1977,36830,AL,32.59,-85.48
1978,36870,AL,32.46,-85.01
1979,37013,TN,36.04,-86.64
1980,37015,TN,36.27,-87.05
1981,37027,TN,35.99,-86.78
1982,37037,TN,35.7,-86.34
1983,37040,TN,36.56,-87.34
1984,37040,TN,36.56,-87.34
1985,37040,TN,36.56,-87.34
1986,37040,TN,36.56,-87.34
1987,37042,TN,36.56,-87.34
1988,37055,TN,36.07,-87.37
1989,37062,TN,35.97,-87.12
1990,37067,TN,35.92,-86.84
1991,37067,TN,35.92,-86.84
1992,37076,TN,36.13,-86.58
1993,37115,TN,36.25,-86.69
1994,37129,TN,35.85,-86.39
1995,37135,TN,35.94,-86.64
1996,37146,TN,36.37,-87.04
1997,37160,TN,35.49,-86.44
1998,37167,TN,35.98,-86.51
1999,37167,TN,35.98,-86.51
2000,37172,TN,36.49,-86.87
2001,37174,TN,35.74,-86.92
2002,37179,TN,35.82,-87.01
2003,37188,TN,36.46,-86.66
2004,37214,TN,36.17,-86.78
2005,37215,TN,36.17,-86.78
2006,37216,TN,36.17,-86.78
2007,37221,TN,36.17,-86.78
2008,37323,TN,35.17,-84.86
2009,37363,TN,35.06,-85.09
2010,37373,TN,35.38,-85.1
2011,37377,TN,35.13,-85.34
2012,37405,TN,35.06,-85.25
2013,37412,TN,35.06,-85.25
2014,37415,TN,35.06,-85.25
2015,37416,TN,35.06,-85.25
2016,37421,TN,35.06,-85.25
2017,37421,TN,35.06,-85.25
2018,37604,TN,36.33,-82.36
2019,37642,TN,36.52,-82.71
2020,37716,TN,36.09,-84.13
2021,37742,TN,35.65,-84.17
2022,37743,TN,36.16,-82.81
2023,37743,TN,36.16,-82.81
2024,37745,TN,36.16,-82.81
2025,37748,TN,35.93,-84.56
2026,37803,TN,35.74,-83.97
2027,37857,TN,36.4,-83
2028,37862,TN,35.89,-83.57
2029,37865,TN,35.87,-83.77
2030,37865,TN,35.87,-83.77
2031,37874,TN,35.6,-84.46
2032,37912,TN,35.97,-83.94
2033,37914,TN,35.97,-83.94
2034,37920,TN,35.97,-83.94
2035,37921,TN,35.97,-83.94
2036,38016,TN,35.15,-89.75
2037,38104,TN,35.1,-90
2038,38111,TN,35.1,-90
2039,38135,TN,35.1,-90
2040,38305,TN,35.63,-88.82
2041,38501,TN,36.15,-85.5
2042,38558,TN,35.95,-85.03
2043,38571,TN,35.95,-85.03
2044,38671,MS,34.97,-89.99
2045,38930,MS,33.51,-90.19
2046,39044,MS,32.02,-89.97
2047,39154,MS,32.26,-90.42
2048,39335,MS,32.52,-88.46
2049,39429,MS,31.25,-89.82
2050,39503,MS,30.38,-89.06
2051,39503,MS,30.38,-89.06
2052,39564,MS,30.4,-88.8
2053,39564,MS,30.4,-88.8
2054,39581,MS,30.36,-88.54
2055,39759,MS,33.45,-88.82
2056,40033,KY,37.56,-85.25
2057,40047,KY,38.04,-85.55
2058,40059,KY,38.34,-85.6
2059,40068,KY,38.38,-85.25
2060,40068,KY,38.38,-85.25
2061,40071,KY,38.03,-85.34
2062,40108,KY,37.99,-86.18
2063,40146,KY,37.87,-86.28
2064,40165,KY,37.98,-85.71
2065,40206,KY,38.22,-85.74
2066,40220,KY,38.22,-85.74
2067,40220,KY,38.22,-85.74
2068,40222,KY,38.22,-85.74
2069,40223,KY,38.22,-85.74
2070,40223,KY,38.22,-85.74
2071,40229,KY,38.22,-85.74
2072,40299,KY,38.22,-85.74
2073,40383,KY,38.05,-84.72
2074,40391,KY,37.99,-84.18
2075,40422,KY,37.64,-84.77
2076,40444,KY,37.61,-84.57
2077,40475,KY,37.74,-84.29
2078,40503,KY,38.04,-84.45
2079,40505,KY,38.04,-84.45
2080,40509,KY,38.04,-84.45
2081,40511,KY,38.04,-84.45
2082,40517,KY,38.04,-84.45
2083,40601,KY,38.19,-84.86
2084,40601,KY,38.19,-84.86
2085,40601,KY,38.19,-84.86
2086,40831,KY,36.84,-83.32
2087,41014,KY,39.08,-84.5
2088,41015,KY,38.98,-84.48
2089,41017,KY,39.02,-84.56
2090,41017,KY,39.02,-84.56
2091,41042,KY,38.99,-84.64
2092,41042,KY,38.99,-84.64
2093,41042,KY,38.99,-84.64
2094,41048,KY,39.08,-84.7
2095,41091,KY,38.95,-84.66
2096,41214,KY,37.82,-82.55
2097,41219,KY,37.93,-82.88
2098,42220,KY,36.81,-87.15
2099,42262,KY,36.66,-87.42
2100,42303,KY,37.75,-87.11
2101,42351,KY,37.93,-86.9
2102,42420,KY,37.83,-87.58
2103,42501,KY,37.08,-84.6
2104,43004,OH,40.02,-82.8
2105,43004,OH,40.02,-82.8
2106,43015,OH,40.29,-83.08
2107,43023,OH,40.07,-82.5
2108,43026,OH,40.03,-83.14
2109,43026,OH,40.03,-83.14
2110,43026,OH,40.03,-83.14
2111,43031,OH,40.15,-82.68
2112,43040,OH,40.23,-83.37
2113,43040,OH,40.23,-83.37
2114,43056,OH,40.02,-82.43
2115,43064,OH,40.1,-83.27
2116,43065,OH,40.16,-83.06
2117,43068,OH,39.95,-82.79
2118,43072,OH,40.12,-83.95
2119,43074,OH,40.24,-82.86
2120,43076,OH,39.89,-82.41
2121,43110,OH,39.84,-82.82
2122,43123,OH,39.87,-83.07
2123,43123,OH,39.87,-83.07
2124,43130,OH,39.72,-82.59
2125,43130,OH,39.72,-82.59
2126,43135,OH,39.47,-82.73
2127,43147,OH,39.89,-82.76
2128,43147,OH,39.89,-82.76
2129,43204,OH,39.98,-82.98
2130,43213,OH,39.98,-82.98
2131,43214,OH,39.98,-82.98
2132,43214,OH,39.98,-82.98
2133,43215,OH,39.98,-82.98
2134,43223,OH,39.98,-82.98
2135,43228,OH,39.98,-82.98
2136,43228,OH,39.98,-82.98
2137,43228,OH,39.98,-82.98
2138,43229,OH,39.98,-82.98
2139,43235,OH,39.98,-82.98
2140,43235,OH,39.98,-82.98
2141,43302,OH,40.58,-83.12
2142,43311,OH,40.36,-83.75
2143,43315,OH,40.49,-82.89
2144,43334,OH,40.4,-82.81
2145,43334,OH,40.4,-82.81
2146,43571,OH,41.51,-83.8
2147,43623,OH,41.66,-83.58
2148,43760,OH,39.87,-82.18
2149,43912,OH,40.06,-80.74
2150,43935,OH,40.1,-80.72
2151,43950,OH,40.07,-80.89
2152,43964,OH,40.46,-80.6
2153,44012,OH,41.49,-82.01
2154,44017,OH,41.36,-81.86
2155,44017,OH,41.36,-81.86
2156,44017,OH,41.36,-81.86
2157,44030,OH,41.92,-80.57
2158,44060,OH,41.69,-81.33
2159,44077,OH,41.72,-81.24
2160,44077,OH,41.72,-81.24
2161,44087,OH,41.32,-81.45
2162,44090,OH,41.16,-82.22
2163,44106,OH,41.47,-81.67
2164,44116,OH,41.47,-81.85
2165,44120,OH,41.47,-81.67
2166,44120,OH,41.47,-81.67
2167,44122,OH,41.47,-81.5
2168,44124,OH,41.47,-81.67
2169,44131,OH,41.38,-81.64
2170,44131,OH,41.38,-81.64
2171,44134,OH,41.47,-81.67
2172,44138,OH,41.36,-81.9
2173,44142,OH,41.4,-81.82
2174,44146,OH,41.39,-81.53
2175,44147,OH,41.31,-81.67
2176,44202,OH,41.31,-81.34
2177,44203,OH,41.01,-81.6
2178,44212,OH,41.24,-81.82
2179,44212,OH,41.24,-81.82
2180,44223,OH,41.16,-81.52
2181,44224,OH,41.17,-81.43
2182,44233,OH,41.23,-81.73
2183,44233,OH,41.23,-81.73
2184,44240,OH,41.14,-81.36
2185,44256,OH,41.13,-81.86
2186,44278,OH,41.1,-81.42
2187,44280,OH,41.23,-81.92
2188,44280,OH,41.23,-81.92
2189,44321,OH,41.08,-81.52
2190,44406,OH,41.02,-80.76
2191,44425,OH,41.16,-80.56
2192,44442,OH,40.96,-80.56
2193,44483,OH,41.23,-80.81
2194,44484,OH,41.23,-80.81
2195,44490,OH,40.89,-80.76
2196,44615,OH,40.57,-81.09
2197,44638,OH,40.63,-82.15
2198,44641,OH,40.83,-81.26
2199,44646,OH,40.78,-81.52
2200,44646,OH,40.78,-81.52
2201,44646,OH,40.78,-81.52
2202,44647,OH,40.78,-81.52
2203,44685,OH,40.97,-81.4
2204,44691,OH,40.81,-81.93
2205,44703,OH,40.81,-81.37
2206,44718,OH,40.81,-81.37
2207,44805,OH,40.86,-82.31
2208,44864,OH,40.65,-82.31
2209,44907,OH,40.76,-82.52
2210,44907,OH,40.76,-82.52
2211,45013,OH,39.39,-84.56
2212,45040,OH,39.36,-84.3
2213,45040,OH,39.36,-84.3
2214,45042,OH,39.5,-84.37
2215,45056,OH,39.5,-84.74
2216,45069,OH,39.33,-84.4
2217,45107,OH,39.28,-83.97
2218,45140,OH,39.26,-84.27
2219,45157,OH,38.96,-84.27
2220,45202,OH,39.09,-84.51
2221,45213,OH,39.09,-84.51
2222,45219,OH,39.09,-84.51
2223,45219,OH,39.09,-84.51
2224,45227,OH,39.09,-84.51
2225,45230,OH,39.09,-84.51
2226,45230,OH,39.09,-84.51
2227,45245,OH,39.09,-84.51
2228,45247,OH,39.09,-84.51
2229,45249,OH,39.09,-84.51
2230,45255,OH,39.09,-84.51
2231,45322,OH,39.86,-84.3
2232,45324,OH,39.8,-84.01
2233,45341,OH,39.87,-84.02
2234,45342,OH,39.63,-84.27
2235,45344,OH,39.94,-84.02
2236,45344,OH,39.94,-84.02
2237,45356,OH,40.14,-84.25
2238,45358,OH,39.98,-84.48
2239,45365,OH,40.28,-84.16
2240,45369,OH,39.92,-83.61
2241,45387,OH,39.79,-83.89
2242,45420,OH,39.77,-84.19
2243,45420,OH,39.77,-84.19
2244,45424,OH,39.77,-84.19
2245,45424,OH,39.77,-84.19
2246,45430,OH,39.77,-84.19
2247,45431,OH,39.77,-84.19
2248,45431,OH,39.77,-84.19
2249,45431,OH,39.77,-84.19
2250,45458,OH,39.77,-84.19
2251,45459,OH,39.77,-84.19
2252,45459,OH,39.77,-84.19
2253,45614,OH,38.94,-82.25
2254,45801,OH,40.74,-84.11
2255,45805,OH,40.74,-84.11
2256,45805,OH,40.74,-84.11
2257,45850,OH,40.7,-83.92
2258,46012,IN,40.09,-85.68
2259,46033,IN,39.96,-86.1
2260,46052,IN,40.05,-86.47
2261,46055,IN,39.9,-85.93
2262,46060,IN,40.05,-86.03
2263,46074,IN,40.04,-86.13
2264,46112,IN,39.84,-86.39
2265,46112,IN,39.84,-86.39
2266,46123,IN,39.76,-86.39
2267,46142,IN,39.61,-86.11
2268,46143,IN,39.61,-86.11
2269,46143,IN,39.61,-86.11
2270,46151,IN,39.42,-86.42
2271,46168,IN,39.7,-86.38
2272,46202,IN,39.77,-86.14
2273,46202,IN,39.77,-86.14
2274,46214,IN,39.77,-86.14
2275,46220,IN,39.77,-86.14
2276,46228,IN,39.77,-86.14
2277,46240,IN,39.77,-86.14
2278,46254,IN,39.77,-86.14
2279,46259,IN,39.77,-86.14
2280,46310,IN,41.16,-87.26
2281,46322,IN,41.54,-87.45
2282,46342,IN,41.53,-87.26
2283,46350,IN,41.6,-86.71
2284,46350,IN,41.6,-86.71
2285,46356,IN,41.29,-87.41
2286,46360,IN,41.71,-86.87
2287,46368,IN,41.58,-87.18
2288,46383,IN,41.47,-87.05
2289,46383,IN,41.47,-87.05
2290,46385,IN,41.47,-87.05
2291,46385,IN,41.47,-87.05
2292,46385,IN,41.47,-87.05
2293,46405,IN,41.57,-87.26
2294,46410,IN,41.47,-87.32
2295,46530,IN,41.73,-86.13
2296,46550,IN,41.44,-85.98
2297,46550,IN,41.44,-85.98
2298,46563,IN,41.34,-86.31
2299,46615,IN,41.67,-86.26
2300,46725,IN,41.15,-85.48
2301,46774,IN,41.06,-85.02
2302,46804,IN,41.07,-85.13
2303,46809,IN,41.07,-85.13
2304,46814,IN,41.07,-85.13
2305,46814,IN,41.07,-85.13
2306,46816,IN,41.07,-85.13
2307,46818,IN,41.07,-85.13
2308,46825,IN,41.07,-85.13
2309,46825,IN,41.07,-85.13
2310,46923,IN,40.58,-86.67
2311,46928,IN,40.41,-85.64
2312,46938,IN,40.47,-85.62
2313,46938,IN,40.47,-85.62
2314,47006,IN,39.29,-85.21
2315,47111,IN,38.45,-85.66
2316,47172,IN,38.39,-85.75
2317,47201,IN,39.21,-85.91
2318,47330,IN,39.81,-84.99
2319,47330,IN,39.81,-84.99
2320,47401,IN,39.16,-86.52
2321,47403,IN,39.16,-86.52
2322,47404,IN,39.16,-86.52
2323,47429,IN,39.23,-86.62
2324,47562,IN,38.84,-86.98
2325,47586,IN,37.94,-86.75
2326,47630,IN,37.94,-87.4
2327,47630,IN,37.94,-87.4
2328,47639,IN,38.2,-87.57
2329,47711,IN,37.98,-87.54
2330,47712,IN,37.98,-87.54
2331,47714,IN,37.98,-87.54
2332,47714,IN,37.98,-87.54
2333,47715,IN,37.98,-87.54
2334,47803,IN,39.47,-87.38
2335,47905,IN,40.41,-86.87
2336,47906,IN,40.44,-86.91
2337,47906,IN,40.44,-86.91
2338,47960,IN,40.74,-86.76
2339,48035,MI,42.58,-82.91
2340,48038,MI,42.58,-82.91
2341,48038,MI,42.58,-82.91
2342,48051,MI,42.68,-82.73
2343,48063,MI,42.85,-82.68
2344,48083,MI,42.58,-83.14
2345,48085,MI,42.58,-83.14
2346,48089,MI,42.49,-83.02
2347,48091,MI,42.49,-83.02
2348,48091,MI,42.49,-83.02
2349,48091,MI,42.49,-83.02
2350,48091,MI,42.49,-83.02
2351,48098,MI,42.58,-83.14
2352,48103,MI,42.27,-83.73
2353,48103,MI,42.27,-83.73
2354,48103,MI,42.27,-83.73
2355,48103,MI,42.27,-83.73
2356,48108,MI,42.27,-83.73
2357,48111,MI,42.2,-83.48
2358,48116,MI,42.53,-83.78
2359,48125,MI,42.32,-83.27
2360,48130,MI,42.33,-83.87
2361,48131,MI,41.95,-83.66
2362,48150,MI,42.39,-83.37
2363,48167,MI,42.43,-83.48
2364,48169,MI,42.45,-83.94
2365,48170,MI,42.37,-83.46
2366,48176,MI,42.17,-83.78
2367,48187,MI,42.3,-83.48
2368,48188,MI,42.3,-83.48
2369,48197,MI,42.24,-83.62
2370,48197,MI,42.24,-83.62
2371,48197,MI,42.24,-83.62
2372,48197,MI,42.24,-83.62
2373,48198,MI,42.24,-83.62
2374,48207,MI,42.38,-83.1
2375,48220,MI,42.45,-83.13
2376,48237,MI,42.46,-83.18
2377,48309,MI,42.68,-83.12
2378,48331,MI,42.46,-83.37
2379,48341,MI,42.64,-83.28
2380,48341,MI,42.64,-83.28
2381,48346,MI,42.73,-83.42
2382,48346,MI,42.73,-83.42
2383,48350,MI,42.75,-83.54
2384,48360,MI,42.78,-83.24
